,8/16/2021 2:18:05,,Junior Gameplay Programmer,,Sweden,,Skåne,,Malmö,,"390,000.00",,SEK,,"$37,269.01",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,8/16/2021 2:23:59,,Manager,,Bahamas,,,,,,"189,000.00",,USD,,"$189,000.00",,51-250,,2-5,,25,,Male,,No,,No,,Prefer to Not Disclose,,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/16/2021 2:45:28,,Sound Designer,,Sweden,,Skåne,,Malmö,,"45,000.00",,USD,,"$45,000.00",,251-1000,,11-15,,,,Male,,No,,Yes,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,Yes,,No,,,,"Your boss in not your friend, most corporations are looking to give you the bare minimum required by law to maximize profits, never trust dangled carrots as they are most likely empty promises (get it in writing before working outside of your job description), Always prioritize your mental/physical health over the job, your family/friend/life outside of work are far more valuable.",
,8/16/2021 2:47:27,,Senior Community Developer,,Sweden,,,,,,"66,639.00",,USD,,"$66,639.00",,1000+,,6-10,,32,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,No,,No,,"Thanks for doing this survey! Visibility and transparency is a great tool for action, and I applaud your efforts.",,,
,8/16/2021 2:59:09,,Junior Programmer,,Sweden,,,,,,"396,000.00",,SEK,,"$37,842.38",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,No,,Yes,,No,,,,,
,8/16/2021 3:10:38,,Technical Level Designer,,Sweden,,Skåne,,Malmö,,"420,000.00",,SEK,,"$40,135.86",,251-1000,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,,,Yes,,No,,,,"It's a job, not a dream come true.
Don't let people hold ""dream job"" against you, and expect you to accept a lower salary, longer hours or worse working conditions because of it.",
,8/16/2021 3:19:08,,Senior Render Programmer,,Sweden,,,,Malmo,,"588,000.00",,SEK,,"$56,190.20",,251-1000,,6-10,,280,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave",,Yes,,Yes,,No,,,,,
,8/16/2021 3:41:29,,Junior Programmer,,United Kingdom,,Warwickshire,,Leamington Spa,,"27,000.00",,GBP,,"$32,515.97",,1000+,,0-1,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,8/16/2021 4:11:01,,Junior Technical Artist,,United Kingdom,,Newcastle Upon Tyne,,Newcastle,,"23,779.00",,GBP,,"$28,636.93",,1000+,,2-5,,13,,Male,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Sick Leave, Stock Options",,No,,Yes,,No,,,,,
,8/16/2021 4:26:02,,Community Manager,,United Kingdom,,TYNE & WEAR,,Gateshead,,"26,718.00",,GBP,,"$32,176.35",,51-250,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Sick Leave, Stock Options, Work From Home",,No,,Yes,,Yes,,,,,
,8/16/2021 4:37:03,,Junior Tech Artist,,United Kingdom,,Newcastle Upon Tyne,,Gosforth,,"22,000.00",,GBP,,"$26,494.49",,251-1000,,0-1,,37.5,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Paid Leave, Sick Leave, Work From Home",,No,,No,,No,,,,,
,8/16/2021 4:40:04,,Associate Producer,,SWEDEN,,SKANE,,MALMO,,"504,000.00",,SEK,,"$48,163.03",,251-1000,,6-10,,,,MALE,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Life Insurance, Paternity Leave, Stock Options, Work From Home",,Yes,,No,,Yes,,,,,
,8/16/2021 4:43:04,,Gameplay Programmer,,Poland,,,,,,"114,000.00",,PLN,,"$26,038.47",,1000+,,6-10,,,,Male,,No,,No,,Prefer to Not Disclose,,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Paid Leave, Paternity Leave, Sick Leave",,No,,No,,No,,,,,
,8/16/2021 5:33:25,,Development tester,,France,,Nouvelle-Aquitaine,,Bordeaux,,"25,001.00",,EUR,,"$26,500.68",,1000+,,2-5,,,,Female (cis),,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Paid Leave, Sick Leave, Stock Options, Transit Support, Work From Home",,No,,Yes,,No,,I'm on a 6 months temporary contract which can be renewed twice before either being let go or made permanent. A lot of benefits like sick pay or health insurance are legal requirements in France rather than benefits that are specific to my company.,,"Always try to negotiate up, you might be surprised!",
,8/16/2021 6:04:06,,Buyer,,Canada,,Québec,,Longueuil,,"77,000.00",,CAD,,"$56,464.49",,1000+,,11-15,,,,Male,,No,,No,,Black (Original Peoples of Africa and the Caribbean),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Stock Options, Work From Home",,No,,Yes,,No,,,,,
,8/16/2021 6:34:09,,English Text Analyst,,UK,,,,,,"24,500.00",,GBP,,"$29,505.23",,1000+,,2-5,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,No,,Yes,,No,,,,,
,8/16/2021 7:01:42,,Senior Data Analyst,,United Kingdom,,,,Cambridge,,"70,000.00",,GBP,,"$84,300.65",,251-1000,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,"Remote position, office in Cambridge but live in London",,,
,8/16/2021 8:19:45,,Junior Environment artist,,Sweden,,Skane,,Malmo,,31200,,EUR,,"$33,071.53",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Sick Leave, Stock Options, Work From Home",,No,,Yes,,No,,,,,
,8/16/2021 8:24:13,,User Research Moderator,,Canada,,Quebec,,Montreal,,45500,,CAD,,"$33,365.38",,1000+,,2-5,,,,Cis Female,,No,,Yes,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), Black (Original Peoples of Africa and the Caribbean)",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Sick Leave, Vision Insurance, Work From Home",,No,,No,,No,,,,LinkedIn sucks (another at times toxic social media network to be a member of?!) but hustling on there to get informal interviews with people is likely to get you your next position. Learn to master the art of cold messaging. ,
,8/16/2021 9:01:23,,Game Designer,,United Kingdom,,Surrey,,Guildford,,38000,,GBP,,"$45,763.21",,51-250,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Paid Leave, Sick Leave",,Yes,,No,,No,,,,"Make a really tight, clear portfolio that really showcases your ability to execute well on simple ideas. Polish!",
,8/16/2021 9:13:08,,Associate Producer,,UK,,,,London,,35000,,GBP,,"$42,150.33",,1000+,,2-5,,17,,Male,,No,,No,,Black (Original Peoples of Africa and the Caribbean),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Transit Support, Work From Home",,Yes,,Yes,,No,,,,If you look at the industry and see no-one that looks like you. Don't take it as a sign that you're not welcome. Take it as a sign that you're desperately needed,
,8/16/2021 11:00:04,,VFX Artist,,France,,,,Moissy-CramayelParis,,32000,,EUR,,"$33,919.52",,251-1000,,2-5,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Health Insurance (Medical), Life Insurance, Maternity Leave, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,No,,Yes,,No,,,,"Don't cheap yourself, VFX is a work of value that is highly demanded.",
,8/16/2021 11:00:52,,VFX Artist,,France,,,,Paris,,50000,,USD,,"$50,000.00",,11-50,,0-1,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,Flexible Work Hours,,Yes,,Yes,,No,,,,,
,8/16/2021 11:23:56,,Production & Community Manager,,United Kingdom,,,,,,20000,,GBP,,"$24,085.90",,1-10,,0-1,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Paid Leave, Sick Leave, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/16/2021 12:18:05,,Technical Artist,,United States,,California,,Los Angeles,,124000,,USD,,"$124,000.00",,1000+,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,No,,Yes,,No,,,,"Always negotiate every offer and every raise. Never accept the default terms, you have power, they want you, they'll work something out.",
,8/16/2021 15:23:36,,QA Manager,,United States,,Texas,,Dallas,,65000,,USD,,"$65,000.00",,11-50,,6-10,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Paid Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,"Know your worth. Seek out solid mentors in the industry. Try not to stay too stagnant. Care for the people you work with, not always the companies you work for.",
,8/16/2021 15:38:12,,Sr. Producer,,USA,,WA,,Seattle,,133000,,USD,,"$133,000.00",,1000+,,16+,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Vision Insurance, Work From Home",,No,,No,,No,,,,"Negotiate, and don't stay anywhere too long.  Loyalty is not rewarded.",
,8/16/2021 15:51:45,,Senior Gameplay Engineer,,United States,,CA,,Redwood City,,224000,,USD,,"$224,000.00",,251-1000,,6-10,,112,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance",,Yes,,Yes,,Yes,,,,,
,8/16/2021 16:09:12,,DevTest Object Bank Specialist,,Canada,,Ontario,,Toronto,,50000,,CAD,,"$36,665.25",,251-1000,,2-5,,24,,Male,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), Black (Original Peoples of Africa and the Caribbean)",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Paid Leave, Sick Leave, Transit Support, Vision Insurance, Work From Home",,No,,No,,No,,,,,
,8/16/2021 16:32:24,,Senior Level Designer,,United States,,California,,Lake Forest,,131000,,USD,,"$131,000.00",,1000+,,11-15,,52,,Female,,Yes,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,No,,"gross annual salary number includes bonus payments. without, it's 108k (for gross I added the 23k I got in bonuses last year). started in industry June 2010 as associate world artist at 45k.",,,
,8/17/2021 1:35:08,,Senior Environment Artist,,Sweden,,Skane,,Malmö,,67000,,SEK,,"$6,402.63",,1000+,,16+,,34,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paternity Leave, Stock Options, Work From Home",,No,,Yes,,No,,I was a Team Lead for 7 years,,,
,8/17/2021 2:32:39,,Technical Artist,,Sweden,,Skane,,Malmo,,475200,,SEK,,"$45,410.86",,251-1000,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Paid Leave, Paternity Leave, Sick Leave",,Yes,,Yes,,No,,,,,
,8/17/2021 2:41:26,,Senior Narrative Designer,,Sweden,,sKÅNE,,Malmö,,562044,,SEK,,"$53,709.81",,251-1000,,16+,,,,Male,,No,,Yes,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,,
,8/17/2021 2:45:46,,Art Lead - Props,,Sweden,,Skane,,Malmo,,62932,,USD,,"$62,932.00",,251-1000,,11-15,,,,Male,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,No,,Yes,,,,Be persistent if this is what you love and you'll find your place.,
,8/17/2021 2:47:48,,Game Designer,,Sweden,,Skane,,Malmö,,41400,,EUR,,"$43,883.38",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Work From Home, Wellness hour, Wellness money",,Yes,,Yes,,No,,,,,
,8/17/2021 3:27:29,,Narrative Designer,,Sweden,,Skane,,Malmo,,433080,,SEK,,"$41,385.80",,251-1000,,2-5,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,Yes,,Yes,,No,,,,,
,8/17/2021 3:40:43,,World designer ,,Sweden,,Skåne,,Malmö,,418872,,SEK,,"$40,028.07",,251-1000,,2-5,,200,,female,,No,,No,,Prefer to Not Disclose,,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,No,,Yes,,,,,
,8/17/2021 4:14:29,,Social Media Manager,,Sweden,,Stockholm,,Stockholm,,69000,,USD,,"$69,000.00",,51-250,,11-15,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Paid Leave, Sick Leave, Work From Home, $600 yearly health stipend for training, massages or other health related things",,Yes,,Yes,,No,,,,Keep fighting for good benefits and de-dramatize talking openly about your salary! The only one benefiting from it being taboo is the company.,
